,users,degree
8287,15764788,62.0
8288,3254741872,24.0
8289,167566483,385.0
8290,2820346378,178.0
8291,51728378,318.0
8292,3139837067,305.0
8293,3254760119,38.0
8294,106052616,727.0
8295,3216400208,325.0
8296,15902704,340.0
8297,3289809095,632.0
8298,3289737779,25.0
8299,615002854,195.0
8300,15188731,342.0
8301,2342073294,444.0
8302,983298091,101.0
8303,128818568,258.0
8304,3256654102,2077.0
8305,3197138978,1685.0
8306,2480134994,0.0
8307,1631073006,1745.0
8308,2264392413,7.0
8309,3257312404,327.0
8310,37920950,387.0
8311,397851546,250.0
8312,315151989,134.0
8313,3248680065,649.0
8314,3208060599,303.0
8315,15820372,96.0
8316,3243538462,1567.0
8317,3246500063,1662.0
8318,3001631194,18.0
8319,547965266,126.0
8320,3182787813,99.0
8321,3025649509,71.0
8322,3248062767,18.0
8323,2765696546,636.0
8324,2196424250,49.0
8325,2793821693,428.0
8326,280983714,52.0
8327,3176150193,103.0
8328,3189812225,284.0
8329,1867745869,15.0
8330,3143360732,450.0
8331,3243135664,80.0
8332,3165182368,115.0
8333,3049405022,107.0
8334,2894492399,23.0
8335,1736803675,160.0
8336,3133573523,158.0
8337,3240489029,208.0
8338,3238846409,2866.0
8339,3227629107,106.0
8340,3240887451,35.0
8341,3240741016,258.0
8342,3242009409,6.0
8343,3216569105,1156.0
8344,3151659155,36.0
8345,2767226213,38.0
8346,3231794517,292.0
8347,3240127396,48.0
8348,3239516194,538.0
8349,3235696277,749.0
8350,221639723,34.0
8351,1156073425,7.0
8352,217510687,10.0
8353,3197216001,111.0
8354,3235683807,232.0
8355,2734007431,15.0
8356,436144870,22.0
8357,3216793293,687.0
8358,2188250509,5921.0
8359,1656256010,863.0
8360,3187055957,86.0
8361,65592495,1787.0
8362,3001938766,28.0
8363,517346721,13.0
8364,2893254779,128.0
8365,2904400545,169.0
8366,3056264940,38.0
8367,3229284461,71.0
8368,1545352112,519.0
8369,3035143833,45.0
8370,3132906312,58.0
8371,3188006872,10.0
8372,2730084881,22.0
8373,3035155541,102.0
8374,60975548,1943.0
8375,3226316356,508.0
8376,3163994884,199.0
8377,3154366030,114.0
8378,3084600579,51.0
8379,2822540097,807.0
8380,3228070535,6.0
8381,1647557660,437.0
8382,3200086871,235.0
8383,3107676256,82.0
8384,3189038555,335.0
8385,3184150295,373.0
8386,3201986193,313.0
8387,2632078630,1836.0
8388,3214118415,26.0
8389,203151769,134.0
8390,3179786179,53.0
8391,17042916,45.0
8392,2723182001,1776.0
8393,2236878741,86.0
8394,54578472,976.0
8395,3179053511,209.0
8396,3104643987,79.0
8397,3179337431,17.0
8398,3208830333,254.0
8399,3197622687,42.0
8400,3141529745,596.0
8401,3155895936,1076.0
8402,30840230,2252.0
8403,391492434,85.0
8404,847013334,5810.0
8405,3167103081,254.0
8406,3026619160,54.0
8407,1022339498,148.0
8408,2769927947,295.0
8409,336409103,181.0
8410,417473130,245.0
8411,3198862725,417.0
8412,3191618056,203.0
8413,3188408589,306.0
8414,3018798570,333.0
8415,3189958751,34.0
8416,517569730,236.0
8417,2880355468,1661.0
8418,3052413150,256.0
8419,130988602,48.0
8420,2573976322,26.0
8421,2873530911,188.0
8422,251259197,1896.0
8423,2746625800,51.0
8424,2985984605,281.0
8425,1427405503,103.0
8426,3169925861,13.0
8427,3168966161,84.0
8428,893921526,6.0
8429,3166039125,11.0
8430,2712997866,151.0
8431,3121256983,77.0
8432,3165825183,1107.0
8433,320819582,513.0
8434,2763865552,223.0
8435,3147746127,84.0
8436,3081408911,316.0
8437,123061677,77.0
8438,3117405885,1783.0
8439,3149037695,45.0
8440,2939382263,68.0
8441,3102715385,1179.0
8442,3147401477,485.0
8443,531744952,361.0
8444,607907135,218.0
8445,1330962954,288.0
8446,3034700213,7.0
8447,2864379678,17.0
8448,3143804505,41.0
8449,2776439362,19.0
8450,2216134681,18.0
8451,3139947167,1703.0
8452,3080247964,107.0
8453,2188717439,653.0
8454,3130952613,793.0
8455,3137650528,21.0
8456,2168416566,217.0
8457,2941010927,60.0
8458,3128678957,386.0
8459,2394545021,39.0
8460,3002935053,192.0
8461,3094009113,26.0
8462,3132410946,778.0
8463,35425843,1769.0
8464,316281067,193.0
8465,2495485725,348.0
8466,3024921639,1200.0
8467,2416364076,1087.0
8468,3133055719,33.0
8469,1699821870,134.0
8470,300333262,942.0
8471,3130404095,25.0
8472,2859657597,12.0
8473,3120977851,23.0
8474,2874877921,354.0
8475,3130718637,96.0
8476,49673614,316.0
8477,2594208207,32.0
8478,3129377433,634.0
8479,3121821725,62.0
8480,3127026311,216.0
8481,3082378267,124.0
8482,203472846,1067.0
8483,370509973,6.0
8484,78574414,368.0
8485,3119852448,1068.0
8486,185625843,15.0
8487,1573105152,1745.0
8488,3027719967,75.0
8489,2875288354,131.0
8490,2851732746,256.0
8491,1851785274,1561.0
8492,3121097324,32.0
8493,2976438262,86.0
8494,823738567,45.0
8495,1940519732,1606.0
8496,3130695718,113.0
8497,483176893,626.0
8498,3076743699,187.0
8499,2886723575,2.0
8500,3023949407,31.0
8501,37898867,792.0
8502,184609074,211.0
8503,169818507,62.0
8504,3130632377,152.0
8505,3009819501,2555.0
8506,3037069005,932.0
8507,3129581644,10.0
8508,3095060667,34.0
8509,2149555219,188.0
8510,3025365735,21.0
8511,1882798386,7.0
8512,3123966168,123.0
8513,3121785588,143.0
8514,2957205808,931.0
8515,3129107247,51.0
8516,3130929663,79.0
8517,467297595,203.0
8518,2497340260,11.0
8519,2853630142,635.0
8520,3123448140,190.0
8521,349589474,62.0
8522,2860133845,77.0
8523,81047876,813.0
8524,1422857293,530.0
8525,2886937816,55.0
8526,2931955042,100.0
8527,3105486333,56.0
8528,1482990840,3.0
8529,337634259,10.0
8530,2879337489,723.0
8531,2804656420,1.0
8532,51053229,6.0
8533,3027251770,98.0
8534,2856854776,372.0
8535,263623797,27.0
8536,2876421999,14.0
8537,2278582426,318.0
8538,3129117125,89.0
8539,593086725,411.0
8540,3041381544,332.0
8541,1593619070,12.0
8542,3129358679,261.0
8543,606497591,300.0
8544,3105269939,40.0
8545,3093340788,30.0
8546,3128447655,38.0
8547,1903532869,17.0
8548,2452572023,359.0
8549,15262280,407.0
8550,3129175851,108.0
8551,702869452,5.0
8552,3123687791,30.0
8553,99797616,15.0
8554,3115218928,112.0
8555,3122173623,133.0
8556,2875109424,82.0
8557,3127347448,41.0
8558,301650340,6.0
8559,2870972649,55.0
8560,266177732,37.0
8561,2568273457,1.0
8562,3025009529,28.0
8563,3086739572,399.0
8564,446331084,118.0
8565,312996840,743.0
8566,3126524211,136.0
8567,3078134986,75.0
8568,2797649367,23.0
8569,2872855265,87.0
8570,3119493893,1603.0
8571,2154877967,51.0
8572,2852912981,65.0
8573,3129628804,152.0
8574,702684344,88.0
8575,2981828985,355.0
8576,2949331295,93.0
8577,339258601,279.0
8578,2853550817,126.0
8579,2184876077,17.0
8580,2289615159,151.0
8581,3108030964,121.0
8582,2925388389,19.0
8583,3083694469,52.0
8584,3126766865,39.0
8585,3124164489,240.0
8586,559116193,412.0
8587,935333022,12.0
8588,2942381692,85.0
8589,1170823128,90.0
8590,3099174731,17.0
8591,317058864,37.0
8592,3099413415,128.0
8593,3044303539,84.0
8594,3129262761,3.0
8595,3128715375,57.0
8596,396134064,53.0
8597,2428480955,10.0
8598,3124452261,302.0
8599,3092996086,123.0
8600,2498846509,56.0
8601,3126632128,197.0
8602,2299327151,17.0
8603,563694848,421.0
8604,610662526,660.0
8605,3119482749,105.0
8606,2487049492,93.0
8607,3110728641,182.0
8608,1659569952,129.0
8609,2660188780,48.0
8610,3103769687,155.0
8611,3128650523,21.0
8612,3029191597,104.0
8613,3121892441,41.0
8614,477981511,35.0
8615,3123368409,333.0
8616,3108738425,86.0
8617,185654417,282.0
8618,3128536175,368.0
8619,1165560499,733.0
8620,3108291875,114.0
8621,2737926075,346.0
8622,3128299383,15.0
8623,1924364942,262.0
8624,3120942364,4603.0
8625,2410297479,28.0
8626,3125183993,567.0
8627,2836654397,123.0
8628,1660725157,68.0
8629,3120201749,300.0
8630,3113716823,166.0
8631,2880910817,29.0
8632,2590210282,108.0
8633,213002914,64.0
8634,2622224417,14.0
8635,2827489371,318.0
8636,2942175453,159.0
8637,625339708,450.0
8638,1066533950,295.0
8639,3124650933,207.0
8640,2443806598,7.0
8641,3113254901,98.0
8642,367257535,889.0
8643,3123642436,4.0
8644,1882968878,22.0
8645,3111310846,205.0
8646,3124503316,209.0
8647,3101527325,42.0
8648,444610585,43.0
8649,2889549322,57.0
8650,3122519500,214.0
8651,3110242683,215.0
8652,3123799690,67.0
8653,22005441,247.0
8654,2573516378,80.0
8655,2415340048,74.0
8656,52481108,140.0
8657,3101311108,272.0
8658,3120723052,66.0
8659,1060748221,211.0
8660,3023181905,626.0
8661,2261290061,416.0
8662,3053475997,196.0
8663,3079118543,306.0
8664,3104574237,39.0
8665,2160057560,35.0
8666,296490656,23.0
8667,521155923,69.0
8668,3122458324,12.0
8669,823411026,398.0
8670,3124587826,235.0
8671,2855313329,318.0
8672,3126111329,29.0
8673,268423980,6.0
8674,264947286,67.0
8675,3037500665,7.0
8676,3094426613,290.0
8677,2909062684,13.0
8678,3053475690,136.0
8679,3009652283,563.0
8680,3072369460,21.0
8681,3087499006,256.0
8682,3122781855,95.0
8683,2346913927,122.0
8684,3121983941,140.0
8685,603085310,18.0
8686,2851187541,42.0
8687,3125833517,87.0
8688,1911417288,36.0
8689,895789436,1.0
8690,3120975070,20.0
8691,3101071949,171.0
8692,2859327933,125.0
8693,2383594980,15.0
8694,3046235406,2.0
8695,2858409401,41.0
8696,18867907,262.0
8697,3121908875,5.0
8698,875711887,360.0
8699,3111462483,143.0
8700,3124458965,167.0
8701,2348561527,2013.0
8702,3123531195,114.0
8703,1148604055,25.0
8704,3119504572,79.0
8705,260813072,4855.0
8706,3124746177,89.0
8707,3086128507,272.0
8708,3111908530,132.0
8709,802110421,237.0
8710,400727426,132.0
8711,3122027152,1219.0
8712,2897661743,947.0
8713,3121424416,12.0
8714,3124553973,27.0
8715,245987599,317.0
8716,3032740767,105.0
8717,987501966,1333.0
8718,2497267832,1860.0
8719,1566269449,47.0
8720,2682806168,92.0
8721,1551133256,109.0
8722,3097061529,297.0
8723,2984734050,140.0
8724,2930773744,132.0
8725,2769341020,76.0
8726,3123368549,129.0
8727,2427385353,235.0
8728,3118349123,9.0
8729,2857472171,3.0
8730,343869191,16.0
8731,3121971148,94.0
8732,3123283557,17.0
8733,1215963984,7.0
8734,69450199,867.0
8735,2958739959,116.0
8736,3082159448,134.0
8737,2881104705,218.0
8738,3104094693,192.0
8739,3077576730,139.0
8740,3123554153,17.0
8741,3116126212,182.0
8742,2429592057,6.0
8743,3009417545,6.0
8744,1114273014,3753.0
8745,62220778,122.0
8746,2221118594,86.0
8747,3111605561,68.0
8748,3028218388,17.0
8749,3121782093,40.0
8750,181104737,45.0
8751,623097906,75.0
8752,3042762815,23.0
8753,2951206029,188.0
8754,3105953211,413.0
8755,2986126335,22.0
8756,519516766,636.0
8757,3104437138,93.0
8758,3115812269,54.0
8759,2652969811,11.0
8760,2867591859,166.0
8761,3122204079,3.0
8762,3105942711,59.0
8763,2869156422,90.0
8764,1039755115,254.0
8765,1326350358,162.0
8766,3122380593,13.0
8767,58453793,849.0
8768,2543019268,85.0
8769,3122134289,52.0
8770,298174056,693.0
8771,3122201530,102.0
8772,3080216573,76.0
8773,3115453785,318.0
8774,2942481040,203.0
8775,3110462320,26.0
8776,2929611142,31.0
8777,2807573823,2.0
8778,3119403635,965.0
8779,131122407,154.0
8780,3081877761,88.0
8781,3110576199,242.0
8782,3121198096,897.0
8783,3032234914,94.0
8784,3095117555,104.0
8785,3121970237,186.0
8786,3061872635,116.0
8787,3118239047,115.0
8788,2450689493,17.0
8789,320643576,948.0
8790,3118091200,43.0
8791,408051686,614.0
8792,3119118731,317.0
8793,258012886,1040.0
8794,2907779085,246.0
8795,2816067610,1513.0
8796,2218508464,462.0
8797,3111451030,2174.0
8798,3072695896,1684.0
8799,3088776148,5.0
8800,963755359,376.0
8801,3081343940,28.0
8802,129454753,67.0
8803,616094987,43.0
8804,3007841086,26.0
8805,3116084608,40.0
8806,204678481,3742.0
8807,3083816513,1051.0
8808,2967705322,72.0
8809,2527835399,36.0
8810,2848593207,557.0
8811,3114831796,31.0
8812,36858996,1654.0
8813,3101454094,15.0
8814,3114763774,31.0
8815,3115769591,162.0
8816,3114416253,37.0
8817,2805524036,44.0
8818,3116376286,37.0
8819,3120084857,414.0
8820,3098439802,9.0
8821,2227856769,14.0
8822,3044218604,188.0
8823,1366498573,72.0
8824,3116106593,132.0
8825,1699371302,497.0
8826,2907156173,164.0
8827,3068578351,42.0
8828,2889708897,241.0
8829,3077946966,18.0
8830,3115666408,730.0
8831,3115384673,72.0
8832,3082738412,333.0
8833,3119189265,38.0
8834,1609234123,234.0
8835,2326441365,181.0
8836,3104673809,67.0
8837,139779172,366.0
8838,3111065699,135.0
8839,3110279547,48.0
8840,3096683591,74.0
8841,2344322867,174.0
8842,3014852674,40.0
8843,289716778,4.0
8844,3088731839,512.0
8845,3114160701,52.0
8846,89491977,6.0
8847,2703982174,191.0
8848,73230105,24.0
8849,3118480385,217.0
8850,3113627799,38.0
8851,3108387303,92.0
8852,3108350015,54.0
8853,2981876992,554.0
8854,3097230273,73.0
8855,3110378351,12.0
8856,2214478022,595.0
8857,2802400742,41.0
8858,3019100542,49.0
8859,3110600842,311.0
8860,454971303,3.0
8861,1572883076,4.0
8862,2291146831,53.0
8863,3104090495,265.0
8864,3070299339,99.0
8865,2589821377,21.0
8866,3117366369,21.0
8867,3112220411,51.0
8868,217413235,261.0
8869,1165597682,105.0
8870,2194360529,83.0
8871,3012053356,139.0
8872,3111391540,449.0
8873,2864705614,45.0
8874,3115661535,219.0
8875,3106383245,198.0
8876,1716980754,224.0
8877,3109572203,189.0
8878,2223880648,63.0
8879,2800117659,22.0
8880,3041267765,104.0
8881,3093684228,180.0
8882,3090154870,111.0
8883,122724778,764.0
8884,1354131354,43.0
8885,3095124502,125.0
8886,2968702395,12.0
8887,3088814547,498.0
8888,484611115,925.0
8889,3114402814,17.0
8890,2497849430,4.0
8891,1921494775,172.0
8892,866256547,93.0
8893,3085012855,36.0
8894,3106258923,7.0
8895,584033942,2191.0
8896,2714495289,412.0
8897,1072024442,212.0
8898,1545056900,486.0
8899,3108538907,36.0
8900,3100444205,828.0
8901,3083954517,89.0
8902,3110544831,204.0
8903,3110398797,140.0
8904,3043557412,143.0
8905,524228078,128.0
8906,3044931778,75.0
8907,2410744991,1789.0
8908,2940677993,77.0
8909,3114895005,15.0
8910,3114812367,93.0
8911,574433642,40.0
8912,381165507,44.0
8913,83432888,134.0
8914,3055549041,34.0
8915,3100489432,19.0
8916,321473718,491.0
8917,252949022,11.0
8918,2997520306,23.0
8919,3012337165,1316.0
8920,1203448100,38.0
8921,1035321308,71.0
8922,523710974,320.0
8923,3098808034,2890.0
8924,1971501594,76.0
8925,3104035761,45.0
8926,582629261,700.0
8927,554928622,300.0
8928,3108408484,94.0
8929,320813106,125.0
8930,3108539837,9.0
8931,2465819790,1134.0
8932,506317503,891.0
8933,2986950275,48.0
8934,3091118830,100.0
8935,3058648797,52.0
8936,3107709861,1265.0
8937,2873187185,78.0
8938,594368428,89.0
8939,2980027235,82.0
8940,3096742565,213.0
8941,2240676804,189.0
8942,3090707878,51.0
8943,2964614427,2.0
8944,2887092021,3.0
8945,3079051727,6.0
8946,2869379831,77.0
8947,2941560167,42.0
8948,2427305944,189.0
8949,2982782368,414.0
8950,382826269,9.0
8951,2973601353,287.0
8952,3109794796,71.0
8953,3101814467,67.0
8954,2870343479,315.0
8955,61744046,120.0
8956,3108182831,17.0
8957,962953681,366.0
8958,3109758393,98.0
8959,287256484,356.0
8960,97270907,2022.0
8961,2963752685,161.0
8962,337981098,53.0
8963,290058284,403.0
8964,145790252,309.0
8965,356446600,11.0
8966,3107452852,84.0
8967,2716006840,13.0
8968,2427468916,16.0
8969,3048908261,66.0
8970,3040813516,138.0
8971,2860009111,19.0
8972,2853833998,41.0
8973,882028380,42.0
8974,2980270785,12.0
8975,3089972324,866.0
8976,3095192774,22.0
8977,2199962088,53.0
8978,2159467734,86.0
8979,227103608,31.0
8980,3107582368,105.0
8981,3075171526,173.0
8982,2879443019,67.0
8983,329840372,51.0
8984,3092884102,38.0
8985,3012078394,53.0
8986,3086687188,240.0
8987,2769502980,31.0
8988,3096471952,227.0
8989,412456882,248.0
8990,27888547,93.0
8991,2763931300,182.0
8992,2989043942,485.0
8993,3110165429,129.0
8994,25057846,389.0
8995,90731199,11.0
8996,3107583089,369.0
8997,2785730898,43.0
8998,2862212125,121.0
8999,3012689541,12.0
9000,2997993107,177.0
9001,2387402718,20.0
9002,707828904,19.0
9003,252792537,44.0
9004,3078834141,13.0
9005,2670653205,445.0
9006,3100112008,92.0
9007,2916442301,92.0
9008,1119244093,453.0
9009,2730304335,150.0
9010,231161971,124.0
9011,832565016,224.0
9012,2973778761,336.0
9013,234867814,11.0
9014,1920842096,20.0
9015,3102391384,1456.0
9016,3099886103,142.0
9017,2948567535,86.0
9018,3103946313,10.0
9019,2947901494,240.0
9020,1674894475,784.0
9021,3104088227,320.0
9022,1974942811,142.0
9023,2932431298,65.0
9024,3105218370,106.0
9025,2948877341,304.0
9026,3104268597,10.0
9027,254224390,96.0
9028,552296490,71.0
9029,455399745,1598.0
9030,2238625864,83.0
9031,2686485753,67.0
9032,2959003823,382.0
9033,3015493203,282.0
9034,3086529960,84.0
9035,3073361032,31.0
9036,3005613485,280.0
9037,2498891348,157.0
9038,3107476767,41.0
9039,3089981490,87.0
9040,3058843581,196.0
9041,2964497843,20.0
9042,2941901500,35.0
9043,3091125650,127.0
9044,3086915635,338.0
9045,1159733486,1427.0
9046,2922570412,284.0
9047,3074390404,55.0
9048,2370470185,83.0
9049,3088806526,2704.0
9050,1863772303,26.0
9051,2994298246,59.0
9052,3105201629,20.0
9053,3078000548,84.0
9054,1145405390,194.0
9055,2180593125,134.0
9056,3094340195,8.0
9057,210361870,2080.0
9058,3104225004,911.0
9059,2226031999,2386.0
9060,2929105906,373.0
9061,3106192917,140.0
9062,3075837436,23.0
9063,548397178,841.0
9064,2359320603,87.0
9065,3102975627,24.0
9066,3101439401,25.0
9067,2335475670,287.0
9068,2506148757,2.0
9069,3084609742,21.0
9070,193054314,40.0
9071,3097195803,164.0
9072,3105695841,62.0
9073,2591027268,10.0
9074,1623051769,132.0
9075,3086306065,988.0
9076,1978583486,1364.0
9077,99971557,534.0
9078,3010017593,42.0
9079,1596496428,13.0
9080,2968174905,461.0
9081,2631026872,1770.0
9082,2905174925,274.0
9083,2702283351,50.0
9084,3105410494,2690.0
9085,3075129629,53.0
9086,239941303,91.0
9087,2310064195,329.0
9088,2531389317,23.0
9089,3101663068,1.0
9090,2951502604,58.0
9091,3017995708,32.0
9092,2950937500,1223.0
9093,2872639635,362.0
9094,2472270145,140.0
9095,3078903130,32.0
9096,3101771225,426.0
9097,1650563022,610.0
9098,2949235047,23.0
9099,743594718,11.0
9100,3047156787,76.0
9101,379368434,572.0
9102,3105099706,634.0
9103,3101433059,169.0
9104,3097333695,852.0
9105,3104534799,97.0
9106,3104038311,122.0
9107,2990410995,83.0
9108,2778839322,407.0
9109,3047492862,20.0
9110,3100042353,69.0
9111,2904118618,70.0
9112,1834372788,66.0
9113,2964654713,50.0
9114,2808280265,51.0
9115,3100262579,301.0
9116,2410838336,20.0
9117,3087010085,187.0
9118,1241290524,419.0
9119,3072850966,7.0
9120,3001967679,37.0
9121,3097766865,43.0
9122,222680864,227.0
9123,434440956,347.0
9124,1964137214,77.0
9125,2935144751,48.0
9126,3099631661,188.0
9127,3096328797,33.0
9128,51008667,17.0
9129,35233487,377.0
9130,3098817887,141.0
9131,3101106485,81.0
9132,3077859058,420.0
9133,52504255,108.0
9134,204755970,140.0
9135,3057037654,38.0
9136,3021370726,29.0
9137,629885140,5.0
9138,2190635416,85.0
9139,1638728287,151.0
9140,3099035595,13.0
9141,2783568509,34.0
9142,872444486,332.0
9143,1663575564,33.0
9144,601294178,19.0
9145,128140423,151.0
9146,2753567164,45.0
9147,3082230992,3.0
9148,2940170128,699.0
9149,3100420359,118.0
9150,2876160921,43.0
9151,3099846965,32.0
9152,3087112462,71.0
9153,3097091223,28.0
9154,589946743,152.0
9155,3102668933,25.0
9156,3102322577,43.0
9157,2563409919,76.0
9158,2880048060,107.0
9159,885024342,532.0
9160,3097576583,215.0
9161,3100036607,35.0
9162,1493671381,132.0
9163,233119602,617.0
9164,3097409141,118.0
9165,3089381527,45.0
9166,1210054753,498.0
9167,3049260452,83.0
9168,3078178286,1.0
9169,3029180713,51.0
9170,565368946,556.0
9171,2574441777,1239.0
9172,2852617175,60.0
9173,3102089489,60.0
9174,3101915723,237.0
9175,2994206445,1628.0
9176,3029169840,114.0
9177,2984253460,49.0
9178,2825150229,36.0
9179,3096851981,226.0
9180,50317672,107.0
9181,2942410582,12.0
9182,2813420482,207.0
9183,3024798016,38.0
9184,3076606695,266.0
9185,2944988949,279.0
9186,863592080,35.0
9187,3101784789,68.0
9188,3089826414,261.0
9189,19237710,1330.0
9190,2984240758,236.0
9191,1112916176,380.0
9192,3099378207,321.0
9193,3039560398,32.0
9194,3033244642,6.0
9195,555928558,165.0
9196,2310115905,829.0
9197,2989915019,1096.0
9198,3043193981,93.0
9199,2983627762,51.0
9200,3095607287,48.0
9201,2273587769,222.0
9202,3007782677,210.0
9203,3073756217,5.0
9204,2961076223,84.0
9205,1238523079,15.0
9206,3098417109,144.0
9207,2999718156,330.0
9208,3098422137,197.0
9209,178634706,128.0
9210,3053544993,59.0
9211,2990443673,271.0
9212,1497049105,108.0
9213,3069197897,580.0
9214,3081651093,74.0
9215,709355379,69.0
9216,68642553,184.0
9217,2791916297,65.0
9218,2275741961,70.0
9219,2928827447,1896.0
9220,2961025667,83.0
9221,1242016273,256.0
9222,3100387876,51.0
9223,3029559293,58.0
9224,3068716930,48.0
9225,3095339596,110.0
9226,38138506,11.0
9227,3040337109,270.0
9228,71429266,1154.0
9229,3024038350,54.0
9230,2996792961,5.0
9231,716474628,39.0
9232,3082395823,20.0
9233,2861468237,144.0
9234,2940627105,65.0
9235,254246186,12.0
9236,1606161266,26.0
9237,3093747677,3.0
9238,3096359441,225.0
9239,2951734473,126.0
9240,2908386227,44.0
9241,3094184419,53.0
9242,716247229,313.0
9243,2507331638,3128.0
9244,1262541336,16.0
9245,1239357152,572.0
9246,3091567605,1414.0
9247,39729670,466.0
9248,3096717971,225.0
9249,2373586099,658.0
9250,3091743299,87.0
9251,2337988682,578.0
9252,2887435612,315.0
9253,3092811184,1906.0
9254,2867572089,141.0
9255,3097689292,78.0
9256,76634327,540.0
9257,3099289810,36.0
9258,2332425796,150.0
9259,2299669035,49.0
9260,3094872317,42.0
9261,3087040334,159.0
9262,2926116298,36.0
9263,2512503388,406.0
9264,3091060033,7.0
9265,2881547829,3.0
9266,3097724115,221.0
9267,2927329029,1639.0
9268,408598226,8.0
9269,2974568782,105.0
9270,1725985848,562.0
9271,1689019190,55.0
9272,2299926318,58.0
9273,425087775,234.0
9274,2202478960,93.0
9275,3091115400,268.0
9276,1584160230,1763.0
9277,3051501571,170.0
9278,3095643203,284.0
9279,3049613971,114.0
9280,863604896,129.0
9281,53176994,33.0
9282,24527741,21.0
9283,423054442,20.0
9284,3094459209,117.0
9285,35683355,1740.0
9286,951284827,37.0
9287,3085793415,18.0
9288,3094890239,181.0
9289,3090602298,32.0
9290,3094774048,2.0
9291,702985305,7.0
9292,585837701,19.0
9293,964965278,212.0
9294,3047673590,7.0
9295,3031085578,62.0
9296,281196531,126.0
9297,285688644,8.0
9298,2238923327,140.0
9299,3072546357,5.0
9300,2754943871,462.0
9301,994888812,26.0
9302,2899608113,29.0
9303,3091748128,798.0
9304,3094579589,1015.0
9305,942027338,32.0
9306,2894884618,7.0
9307,234332630,148.0
9308,2629174659,378.0
9309,549420638,274.0
9310,404809620,1655.0
9311,291827522,315.0
9312,3080664955,43.0
9313,2809482565,156.0
9314,2942827048,3.0
9315,1045389043,20.0
9316,2171954680,36.0
9317,16863266,336.0
9318,3093171987,277.0
9319,3090881644,36.0
9320,3092309831,487.0
9321,1265972994,14.0
9322,1221455226,90.0
9323,2840493435,273.0
9324,2880558364,115.0
9325,3077846449,6.0
9326,2941925656,333.0
9327,3084632986,148.0
9328,3095166724,121.0
9329,2672802183,13.0
9330,3037228137,34.0
9331,70141972,193.0
9332,622006395,164.0
9333,559587678,283.0
9334,2436724596,505.0
9335,3018263169,43.0
9336,1001776219,39.0
9337,3094976310,236.0
9338,3090626871,78.0
9339,3084553901,3.0
9340,239997924,19.0
9341,1441363795,64.0
9342,3049156317,7.0
9343,3084780060,236.0
9344,3083932140,47.0
9345,2877200153,76.0
9346,3064623965,125.0
9347,936514171,143.0
9348,1087085599,185.0
9349,360513841,5.0
9350,3093199523,154.0
9351,1546097990,31.0
9352,1163115414,4.0
9353,1541946284,42.0
9354,1127925068,232.0
9355,3089364494,295.0
9356,2564721215,43.0
9357,2992613799,66.0
9358,2946576748,170.0
9359,418829484,118.0
9360,768442267,378.0
9361,3090543788,388.0
9362,3090478057,213.0
9363,3031484430,368.0
9364,3090866017,42.0
9365,2269622311,37.0
9366,2802989548,69.0
9367,3038534368,32.0
9368,2975021835,143.0
9369,815461867,640.0
9370,3053219467,97.0
9371,3040542016,141.0
9372,1007251514,66.0
9373,595385659,38.0
9374,2929634344,389.0
9375,3090742177,46.0
9376,74246112,128.0
9377,3086525272,1104.0
9378,3090122868,129.0
9379,870406964,171.0
9380,3058956562,362.0
9381,3094282564,44.0
9382,28537619,730.0
9383,2945515054,26.0
9384,2855247328,47.0
9385,3088793736,43.0
9386,176080770,19.0
9387,2976630435,207.0
9388,28070975,5.0
9389,1555475088,302.0
9390,3087369857,87.0
9391,2435837511,1245.0
9392,1592649349,86.0
9393,826908895,99.0
9394,3088030220,82.0
9395,165503812,184.0
9396,105575933,244.0
9397,3085851979,69.0
9398,2990283927,37.0
9399,3095258209,90.0
9400,134895559,169.0
9401,3092927603,893.0
9402,3065052550,171.0
9403,2695055789,2.0
9404,2321773545,156.0
9405,3006079989,5.0
9406,15007168,3354.0
9407,329322596,165.0
9408,2889554343,143.0
9409,46760070,111.0
9410,340282576,34.0
9411,133355988,445.0
9412,154468296,792.0
9413,2385826015,25.0
9414,3081680986,42.0
9415,2921273423,47.0
9416,3092288121,54.0
9417,3093255423,100.0
9418,1010084892,166.0
9419,3052495747,90.0
9420,2995939011,82.0
9421,2246951152,92.0
9422,2844858465,84.0
9423,2952185285,13.0
9424,379145970,10.0
9425,2458717988,45.0
9426,3072795735,59.0
9427,2485820045,22.0
9428,3086184523,9.0
9429,2561872114,253.0
9430,3081428172,22.0
9431,3077102485,753.0
9432,2945770535,83.0
9433,968643157,1056.0
9434,549501321,178.0
9435,1140603205,169.0
9436,2921841855,30.0
9437,2872868082,340.0
9438,3016867559,81.0
9439,591677623,7.0
9440,2318095886,552.0
9441,1506967716,164.0
9442,2449817221,697.0
9443,3087988691,70.0
9444,3078365761,94.0
9445,3084711865,172.0
9446,3061913152,21.0
9447,2931557471,80.0
9448,2773418329,249.0
9449,805245480,715.0
9450,228414481,595.0
9451,3081256680,87.0
9452,3086725992,54.0
9453,3077114479,368.0
9454,150477847,2656.0
9455,3042096744,5.0
9456,2644127213,127.0
9457,31729340,387.0
9458,2766968541,177.0
9459,3092640459,80.0
9460,3039166984,253.0
9461,2442710918,3.0
9462,2753329558,5.0
9463,2412849696,7.0
9464,2997781961,9.0
9465,2756263088,23.0
